id;nome;Municipio;Classificação autora;UF;decimallon;decimallat
1663;Sitio Arqueológico Conforto;Florianópolis;Arte_Rupestre;SC;-48.462442;-27.693626
1664;Sitio Arqueológico Pedra Fincada;Florianópolis;Arte_Rupestre;SC;-48.462336;-27.692063
1665;Ponta das Canas III;Florianópolis;Arte_Rupestre;SC;-48.432799;-27.387845
1666;Prainha da Barra;Florianópolis;Arte_Rupestre;SC;-48.41852595;-27.57306937
1667;Ingleses IV;Florianópolis;Arte_Rupestre;SC;-48.4032618;-27.41213743
1668;Santinho IV;Florianópolis;Arte_Rupestre;SC;-48.36564517;-27.44817732
1669;Santinho V;Florianópolis;Arte_Rupestre;SC;-48.3652834;-27.44808025
1670;Ilha das Aranhas Pequena I;Florianópolis;Arte_Rupestre;SC;-48.363947;-27.488523
1671;SC-DUN-001;Garopaba;Arte_Rupestre;SC;-48.63508113;-28.10776547
1672;Guarda do Embaú II;Palhoça;Arte_Rupestre;SC;-48.58525123;-27.90404862
1673;Ilha do Papagaio II;Palhoça;Arte_Rupestre;SC;-48.578728;-27.856699
1674;Ponta das Andorinhas I;Palhoça;Arte_Rupestre;SC;-48.575775;-27.878988
1675;Miguel Bernardino Macedo;Rio do Campo;Arte_Rupestre;SC;-50.26915118;-26.91330016
1676;Furna do Portal do Parmiro;Timbé do Sul;Arte_Rupestre;SC;-49.8960484;-28.77251141
1677;Morro Pelado II;Urubici;Arte_Rupestre;SC;-49.58806346;-28.04293027
1678;Rio dos Bugres II;Urubici;Arte_Rupestre;SC;-49.50921186;-27.96553302
3137;Abrigo do Canhembora 5;Nova Palma;Arte_Rupestre;RS;-53.25;-29.416667
3138;Abrigo do Letriro;Alegrete;Arte_Rupestre;RS;-55.21851503;-29.68679095
3139;RS - P - 75;Bom Jesus;Arte_Rupestre;RS;-50.51757792;-28.45333571
3140;Harmonia I;Harmonia;Arte_Rupestre;RS;-51.39999848;-29.56298603
3141;Luiz Ferreira;Ibarama;Arte_Rupestre;RS;-53.241858;-29.42605949
3142;Airton Moura;Mata;Arte_Rupestre;RS;-54.46416667;-29.554
3143;Abrigos do Moura;Mata;Arte_Rupestre;RS;-54.46216667;-29.54783333
3144;Airton Moura I;Mata;Arte_Rupestre;RS;-54.461;-29.55
3145;Fredolin Chütz 3;Mata;Arte_Rupestre;RS;-54.44083333;-29.5285
3146;Fredolin Chütz 1;Mata;Arte_Rupestre;RS;-54.43983333;-29.52833333
3147;Ivora;Ivorá;Arte_Rupestre;RS;-53.583998;-29.527547
1642;Alfredo Wagner II;Alfredo Wagner;Ceramica;SC;-49.339647;-27.685998
1643;ARV-SC-02;Arvoredo;Ceramica;SC;-52.47158527;-27.05773264
1644;Ivo Romany II;Concórdia;Ceramica;SC;-52.10612854;-27.33666544
1645;Alfredo Ritter;Concórdia;Ceramica;SC;-51.99876344;-27.37622219
1646;Itamar Mazucheello;Içara;Ceramica;SC;-49.33307324;-28.74421141
1647;SC-ITA-002 Rio Natal II;São Bento do Sul;Ceramica;SC;-49.28724791;-26.37355907
1648;SC-ITA-001 Rio Natal I;São Bento do Sul;Ceramica;SC;-49.28526825;-26.37256949
1649;SC-MAM-001-Campetre;São João do Sul;Ceramica;SC;-49.793792;-29.252925
1650;SC-MAM-002-Encruzo;São João do Sul;Ceramica;SC;-49.789189;-29.244437
1651;SPC.UHE.SR.13;São José do Cerrito;Ceramica;SC;-50.82376833;-27.4589958
1652;Linha Copinha I;Vargeão;Ceramica;SC;-52.09393575;-26.67405749
1653;SPC.LT.SR.14;Vargem;Ceramica;SC;-50.90567854;-27.52425708
1654;SPC.LT.SR.12;Vargem;Ceramica;SC;-50.88899712;-27.51730231
1655;XAX-SC-01;Xaxim;Ceramica;SC;-52.4824484;-27.05577712
3110;RS-P-20: Prainha 2;Bom Jesus;Ceramica;RS;-50.283333;-28.463333
3111;Jose Laureano Klein;Bom Princípio;Ceramica;RS;-51.36469538;-29.5003899
3112;Bela Vista 01;Camaquã;Ceramica;RS;-51.95412693;-30.79715385
3113;Santa Auta 01;Camaquã;Ceramica;RS;-51.89341412;-30.69687125
3114;Bela Vista 04;Chuvisca;Ceramica;RS;-51.95214212;-30.78984184
3115;Bela Vista 02;Chuvisca;Ceramica;RS;-51.94922525;-30.80038395
3116;Bela Vista 03;Chuvisca;Ceramica;RS;-51.93894489;-30.77938125
3117;Arroio Duro 01;Chuvisca;Ceramica;RS;-51.93763802;-30.77608831
3118;RS-VVM-004;Dilermando de Aguiar;Ceramica;RS;-54.24942039;-29.88203115
3119;Km 12.200;Dom Pedro de Alcântara;Ceramica;RS;-49.83763822;-29.38662975
3120;chacrinha do aldo;Itacurubi;Ceramica;RS;-55.24498056;-28.80848321
3121;Wilson Newton Alano;Novo Hamburgo;Ceramica;RS;-51.02112087;-29.76571715
3122;Sitio da Torre;Novo Hamburgo;Ceramica;RS;-51.01260623;-29.75416631
3123;Estrada Ritter;Pelotas;Ceramica;RS;-52.33151257;-31.48989196
3124;Cerrito Alegre 02;Pelotas;Ceramica;RS;-52.31961059;-31.47300078
3125;Santa Silvana 02;Pelotas;Ceramica;RS;-52.31008608;-31.43152749
3126;Placidino;Rio Grande;Ceramica;RS;-52.29907345;-31.89330178
3127;Manuel;Rio Grande;Ceramica;RS;-52.28586411;-31.97438967
3128;Telmo;Rio Grande;Ceramica;RS;-52.2773434;-31.86562916
3129;Do Siri;Rio Grande;Ceramica;RS;-52.20709338;-32.08726588
3130;Poste Torto;Rio Grande;Ceramica;RS;-52.18805146;-32.08720234
3131;U J j  02;Santo Ângelo;Ceramica;RS;-54.24156092;-28.23799786
3132;RS-S-263: Guarda Velha 2;Santo Antônio da Patrulha;Ceramica;RS;-50.53694444;-29.8
3133;Caminho do Amassador de Barro;São Miguel das Missões;Ceramica;RS;-54.55555556;-28.56166667
3134;Sitio Arqueológico Maninho 01;Sertão Santana;Ceramica;RS;-51.65257399;-30.46565127
3135;Jazida de Areia do Lote I;Torres;Ceramica;RS;-49.82078306;-29.4140694
3136;Jazida de Areia 3  km 27;Três Cachoeiras;Ceramica;RS;-49.95257741;-29.46876772
3179;RS - LC - 87;(copiado);Ceramica;(copiado);-50.34916667;-30.3615
3180;RS - LC - 86;(copiado);Ceramica;(copiado);-50.3485;-30.36183333
103;Potrerillo;Rocha;Cerrito;URG;-54.435625;-34.457544
104;CH1E01;Rocha;Cerrito;URG;-54.286623;-34.498298
105;CH2D01;Rocha;Cerrito;URG;-54.280787;-34.523477
106;India Muerta;Rocha;Cerrito;URG;-54.25;-33.97
107;Punta Coronilla;Rocha;Cerrito;URG;-54.244738;-34.65095
108;Los Ajos;Rocha;Cerrito;URG;-53.9588;-33.7008
109;Cerro de la Viuda;Rocha;Cerrito;URG;-53.943;-33.607
110;Puntas de San Luis;Rocha;Cerrito;URG;-53.776058;-33.629221
111;Los Indios;Rocha;Cerrito;URG;-53.71;-33.94
112;San Miguel;Rocha;Cerrito;URG;-53.59;-33.73
113;C06;Rocha;Cerrito;URG;-53.72539;-33.767
114;Averias Cerrito 26;Rocha;Cerrito;URG;-53.72073;-33.7469
115;Averias Cerrito 24;Rocha;Cerrito;URG;-53.72069;-33.74622
116;Averías Cerrito 22;Rocha;Cerrito;URG;-53.7206;-33.74648
117;Averias Cerrito 21;Rocha;Cerrito;URG;-53.72052;-33.74664
118;Averias Cerrito 25;Rocha;Cerrito;URG;-53.72039;-33.74602
119;Averias Cerrito 23;Rocha;Cerrito;URG;-53.72038;-33.74632
120;Averias Cerrito 20;Rocha;Cerrito;URG;-53.71955;-33.74645
121;Averias Cerrito 36;Rocha;Cerrito;URG;-53.71823;-33.74493
122;Averías Cerrito 3;Rocha;Cerrito;URG;-53.71074;-33.78775
123;Averias Cerrito 2;Rocha;Cerrito;URG;-53.7105;-33.78871
124;C30;Rocha;Cerrito;URG;-53.71034;-33.76756
125;C29;Rocha;Cerrito;URG;-53.71015;-33.79405
126;C08;Rocha;Cerrito;URG;-53.70571;-33.77796
127;C13;Rocha;Cerrito;URG;-53.70464;-33.78232
128;Averias Cerrito 1;Rocha;Cerrito;URG;-53.70227;-33.79921
129;C05;Rocha;Cerrito;URG;-53.70131;-33.75412
130;Averías Cerrito 32;Rocha;Cerrito;URG;-53.69664;-33.77878
131;Averias Cerrito 31;Rocha;Cerrito;URG;-53.69635;-33.78461
132;C14;Rocha;Cerrito;URG;-53.69634;-33.78462
133;C09;Rocha;Cerrito;URG;-53.69626;-33.77836
134;C10;Rocha;Cerrito;URG;-53.6952;-33.7753
135;Abra Cerrito 5;Rocha;Cerrito;URG;-53.69474;-33.74016
136;Averias Cerrito 35;Rocha;Cerrito;URG;-53.69454;-33.7754
137;Abra Cerrito 1;Rocha;Cerrito;URG;-53.6943;-33.73911
138;Abra Cerrito 4;Rocha;Cerrito;URG;-53.69427;-33.73996
139;Abra Cerrito 2;Rocha;Cerrito;URG;-53.69384;-33.73935
140;Abra Cerrito 3;Rocha;Cerrito;URG;-53.69343;-33.73969
141;C19;Rocha;Cerrito;URG;-53.68971;-33.76659
142;C11;Rocha;Cerrito;URG;-53.68725;-33.76761
143;C12;Rocha;Cerrito;URG;-53.68507;-33.75665
144;C04;Rocha;Cerrito;URG;-53.68299;-33.75119
145;Averías Cerrito 7;Rocha;Cerrito;URG;-53.67999;-33.76054
146;C33;Rocha;Cerrito;URG;-53.6766;-33.78158
147;C31;Rocha;Cerrito;URG;-53.67493;-33.79413
148;Abra 2 Cerrito 2;Rocha;Cerrito;URG;-53.66919;-33.73499
149;Averías Cerrito 5;Rocha;Cerrito;URG;-53.66899;-33.74548
150;Averías Cerrito 4;Rocha;Cerrito;URG;-53.6689;-33.74514
151;Abra 2 Cerrito 1;Rocha;Cerrito;URG;-53.66875;-33.73462
152;Abra 2 Cerrito 3;Rocha;Cerrito;URG;-53.66846;-33.7354
153;Abra 2 Cerrito 4;Rocha;Cerrito;URG;-53.66802;-33.73512
154;Abra 2 Cerrito 5;Rocha;Cerrito;URG;-53.66749;-33.73553
155;Averías Cerrito 6;Rocha;Cerrito;URG;-53.66714;-33.74254
156;Abra 2 Cerrito 6;Rocha;Cerrito;URG;-53.66666;-33.73619
157;C32;Rocha;Cerrito;URG;-53.66235;-33.80025
158;C24;Rocha;Cerrito;URG;-53.66152;-33.75456
159;C15;Rocha;Cerrito;URG;-53.66047;-33.77561
160;C37;Rocha;Cerrito;URG;-53.65629;-33.8083
161;Averias Cerrito 11;Rocha;Cerrito;URG;-53.65448;-33.73888
162;Averias Cerrito 9;Rocha;Cerrito;URG;-53.65249;-33.74355
163;Averias Cerrito 8;Rocha;Cerrito;URG;-53.65223;-33.74402
164;Averias Cerrito 10;Rocha;Cerrito;URG;-53.64932;-33.74336
165;Averias Cerrito 29;Rocha;Cerrito;URG;-53.64617;-33.74704
166;C38;Rocha;Cerrito;URG;-53.64567;-33.81171
167;Averias Cerrito 28;Rocha;Cerrito;URG;-53.64563;-33.7491
168;Averías Cerrito 30;Rocha;Cerrito;URG;-53.64531;-33.74763
169;C36;Rocha;Cerrito;URG;-53.64483;-33.77244
170;C35;Rocha;Cerrito;URG;-53.64091;-33.77477
171;Averias Cerrito 27;Rocha;Cerrito;URG;-53.63626;-33.7407
172;Abra 3 Cerrito 02;Rocha;Cerrito;URG;-53.63395;-33.72994
173;Abra 3 Cerrito 01;Rocha;Cerrito;URG;-53.63352;-33.73065
174;C34;Rocha;Cerrito;URG;-53.6302;-33.79204
175;C28;Rocha;Cerrito;URG;-53.62926;-33.73793
176;C39;Rocha;Cerrito;URG;-53.6274;-33.81512
177;C27;Rocha;Cerrito;URG;-53.62647;-33.73595
178;Corral Piedra 2;Rocha;Cerrito;URG;-53.61398;-33.72495
179;Corral Piedra;Rocha;Cerrito;URG;-53.60019;-33.76237
180;C40;Rocha;Cerrito;URG;-53.59553;-33.75664
181;Averias Cerrito 37;Rocha;Cerrito;URG;-53.59296;-33.74266
182;Averias Cerrito 16;Rocha;Cerrito;URG;-53.5875;-33.7434
183;Averias Cerrito 15;Rocha;Cerrito;URG;-53.58728;-33.74365
184;Averias Cerrito 14;Rocha;Cerrito;URG;-53.58672;-33.74335
185;Averias Cerrito 17;Rocha;Cerrito;URG;-53.58664;-33.74484
186;Averias Cerrito 13;Rocha;Cerrito;URG;-53.58175;-33.7436
187;Averias Cerrito 18;Rocha;Cerrito;URG;-53.57011;-33.74185
188;Averias Cerrito 19;Rocha;Cerrito;URG;-53.56564;-33.74047
189;Averias Cerrito 12;Rocha;Cerrito;URG;-53.5577;-33.73762
190;Los Indios C;Rocha;Cerrito;URG;-53.72058;-33.90173
191;arroyo de los Indios D;Rocha;Cerrito;URG;-53.70196;-33.88568
192;Camino del Indio A;Rocha;Cerrito;URG;-53.69985;-33.90358
193;arroyo de los Indios E;Rocha;Cerrito;URG;-53.6967;-33.86421
194;Rincón de los Indios;Rocha;Cerrito;URG;-53.6963;-33.92154
195;Rincón de la Tuna D;Rocha;Cerrito;URG;-53.69309;-33.88134
196;arroyo de los Indios F;Rocha;Cerrito;URG;-53.68217;-33.85302
197;Rincón de la Tuna C;Rocha;Cerrito;URG;-53.68127;-33.87844
198;arroyo de los Indios C;Rocha;Cerrito;URG;-53.68109;-33.92748
199;Cerro de los Indios A;Rocha;Cerrito;URG;-53.67921;-33.91866
200;Cerro de los Indios B;Rocha;Cerrito;URG;-53.67827;-33.91263
201;Rincón de la Tuna E;Rocha;Cerrito;URG;-53.67715;-33.87025
202;Rincón de la Tuna A;Rocha;Cerrito;URG;-53.67431;-33.8789
203;Cerro de los Indios D;Rocha;Cerrito;URG;-53.67159;-33.9089
204;Cerro de los Indios C;Rocha;Cerrito;URG;-53.67067;-33.91386
205;arroyo de los Indios B;Rocha;Cerrito;URG;-53.66869;-33.92824
206;Cerro de los Indios E;Rocha;Cerrito;URG;-53.6663;-33.91129
207;Rincón de la Tuna B;Rocha;Cerrito;URG;-53.66473;-33.88012
208;Camino del Indio B;Rocha;Cerrito;URG;-53.66462;-33.89617
209;arroyo de los IndiosG;Rocha;Cerrito;URG;-53.66222;-33.85246
210;Punto Geodésico H;Rocha;Cerrito;URG;-53.65614;-33.88739
211;arroyo de los Indios I;Rocha;Cerrito;URG;-53.65611;-33.85866
212;arroyo de los Indios H;Rocha;Cerrito;URG;-53.65591;-33.85546
213;Punto Geodésico G;Rocha;Cerrito;URG;-53.64402;-33.88827
214;Rincón Silvestre B;Rocha;Cerrito;URG;-53.64111;-33.94072
215;Potrerillo A;Rocha;Cerrito;URG;-53.6404;-33.9582
216;Rincón Silvestre A;Rocha;Cerrito;URG;-53.63888;-33.92745
217;Potrerillo B;Rocha;Cerrito;URG;-53.63513;-33.97592
218;Punto Geodésico E;Rocha;Cerrito;URG;-53.63413;-33.88393
219;San Martin D;Rocha;Cerrito;URG;-53.63169;-33.85098
220;Rincón Silvestre C;Rocha;Cerrito;URG;-53.63149;-33.94207
221;Camino del Indio C;Rocha;Cerrito;URG;-53.63131;-33.91001
222;Punto Geodésico F;Rocha;Cerrito;URG;-53.63001;-33.88635
223;Casa Nutriero;Rocha;Cerrito;URG;-53.6264;-33.89375
224;San Martin C;Rocha;Cerrito;URG;-53.62324;-33.85472
225;Rincón Silvestre E;Rocha;Cerrito;URG;-53.61902;-33.92699
226;San Martin A;Rocha;Cerrito;URG;-53.6182;-33.8472
227;Camino del Indio E;Rocha;Cerrito;URG;-53.61738;-33.90256
228;Bañado de las Maravillas K;Rocha;Cerrito;URG;-53.61556;-33.87687
229;San Martin B;Rocha;Cerrito;URG;-53.61292;-33.84883
230;Camino del Indio D;Rocha;Cerrito;URG;-53.61264;-33.91107
231;Cambara;Rocha;Cerrito;URG;-53.61112;-33.83657
232;Rincón Silvestre F;Rocha;Cerrito;URG;-53.61003;-33.9204
233;Bañado de la Maravillas J;Rocha;Cerrito;URG;-53.609;-33.88569
234;Bañado de las Maravillas F;Rocha;Cerrito;URG;-53.60695;-33.90501
235;Bañado de las Maravillas H;Rocha;Cerrito;URG;-53.60626;-33.89418
236;Rincón Silvestre G;Rocha;Cerrito;URG;-53.60552;-33.923
237;Bañado de la Maravillas I;Rocha;Cerrito;URG;-53.60477;-33.88874
238;Bañado de las Maravillas G;Rocha;Cerrito;URG;-53.60476;-33.89798
239;arroyo de Los Indios A;Rocha;Cerrito;URG;-53.60022;-33.92549
240;Bañado de las Maravillas D;Rocha;Cerrito;URG;-53.59225;-33.91013
241;Bañado de las Maravillas A;Rocha;Cerrito;URG;-53.58419;-33.90926
242;Cerro aislado;Rocha;Cerrito;URG;-53.56956;-33.91929
243;Laguna del Bicho;Rocha;Cerrito;URG;-53.55834;-33.93079
244;Aduana;Rocha;Cerrito;URG;-53.53951;-33.91739
245;Laguna Jacinta A;Tacuarembó;Cerrito;URG;-55.41298;-32.0865
246;Picada del Ballo A;Tacuarembó;Cerrito;URG;-55.41258;-32.13265
247;Picada del Ballo B;Tacuarembó;Cerrito;URG;-55.41206;-32.1227
248;Laguna Jacinta B;Tacuarembó;Cerrito;URG;-55.40399;-32.10038
249;Laguna Jacinta C;Tacuarembó;Cerrito;URG;-55.39802;-32.10311
250;Paso Cuello A;Tacuarembó;Cerrito;URG;-55.3794;-32.01855
251;Entrevero A;Tacuarembó;Cerrito;URG;-55.37112;-31.98983
252;Paso Cuello B;Tacuarembó;Cerrito;URG;-55.371;-32.00629
253;Paso de los Ladrones I;Tacuarembó;Cerrito;URG;-55.3648;-32.25897
254;Entrevero B;Tacuarembó;Cerrito;URG;-55.36376;-31.98352
255;Paso de los Ladrones H;Tacuarembó;Cerrito;URG;-55.36366;-32.26336
256;Cañada de los Caponcitos A;Tacuarembó;Cerrito;URG;-55.35987;-31.95662
257;Paso de los Ladrones G;Tacuarembó;Cerrito;URG;-55.35814;-32.26087
258;Laguna de Capón A;Tacuarembó;Cerrito;URG;-55.35697;-31.97031
259;Paso de los Ladrones A;Tacuarembó;Cerrito;URG;-55.35664;-32.24106
260;Cañada de los Caponcitos B;Tacuarembó;Cerrito;URG;-55.35624;-31.9502
261;Laguna de Capón B;Tacuarembó;Cerrito;URG;-55.35361;-31.9627
262;Paso de los Ladrones E;Tacuarembó;Cerrito;URG;-55.35063;-32.25762
263;Paso de los Ladrones B;Tacuarembó;Cerrito;URG;-55.34444;-32.23786
264;Paso de los Ladrones C;Tacuarembó;Cerrito;URG;-55.34438;-32.258
265;Paso de los Ladrones D;Tacuarembó;Cerrito;URG;-55.3416;-32.25619
266;Lemos A;Tacuarembó;Cerrito;URG;-55.341;-31.94466
267;Paso de los Ladrones F;Tacuarembó;Cerrito;URG;-55.33912;-32.2616
268;Cañada del Sauce C;Tacuarembó;Cerrito;URG;-55.33864;-31.91842
269;Cañada del Sauce B;Tacuarembó;Cerrito;URG;-55.3373;-31.92149
270;Lemos B;Tacuarembó;Cerrito;URG;-55.33409;-31.95231
271;Cañada del Sauce D;Tacuarembó;Cerrito;URG;-55.33229;-31.91975
272;Cañada del Sauce A;Tacuarembó;Cerrito;URG;-55.33048;-31.93046
273;Caldas B;Tacuarembó;Cerrito;URG;-55.32917;-31.9884
274;Rios;Tacuarembó;Cerrito;URG;-55.3258;-31.91942
275;Caraguatá H;Tacuarembó;Cerrito;URG;-55.32129;-32.26038
276;Caldas A;Tacuarembó;Cerrito;URG;-55.31586;-31.99253
277;Caraguatá F;Tacuarembó;Cerrito;URG;-55.31269;-32.24957
278;Lussich A;Tacuarembó;Cerrito;URG;-55.31218;-31.92065
279;Caldas C;Tacuarembó;Cerrito;URG;-55.31177;-32.00218
280;Caraguatá G;Tacuarembó;Cerrito;URG;-55.31053;-32.25673
281;Ávila;Tacuarembó;Cerrito;URG;-55.30731;-32.23697
282;Pacheco A;Tacuarembó;Cerrito;URG;-55.30559;-31.98353
283;Lussich B;Tacuarembó;Cerrito;URG;-55.30462;-31.91304
284;Pacheco B;Tacuarembó;Cerrito;URG;-55.30382;-31.97419
285;Alvez B;Tacuarembó;Cerrito;URG;-55.2937;-31.90916
286;Pacheco C;Tacuarembó;Cerrito;URG;-55.29304;-31.97935
287;Ñandubay A;Tacuarembó;Cerrito;URG;-55.29017;-31.96833
288;Alvez A;Tacuarembó;Cerrito;URG;-55.28872;-31.91002
289;Ñandubay B;Tacuarembó;Cerrito;URG;-55.28822;-31.95614
290;Monte;Tacuarembó;Cerrito;URG;-55.28764;-31.92533
291;Ñandubay C;Tacuarembó;Cerrito;URG;-55.28495;-31.95257
292;Cañada del Espinillo;Tacuarembó;Cerrito;URG;-55.2792;-32.2518
293;Caraguatá A;Tacuarembó;Cerrito;URG;-55.27713;-32.24602
294;Ñandubay D;Tacuarembó;Cerrito;URG;-55.27642;-31.95384
295;Da Rosa C;Tacuarembó;Cerrito;URG;-55.27571;-31.89681
296;Da Rosa A;Tacuarembó;Cerrito;URG;-55.2738;-31.90283
297;Caraguatá B;Tacuarembó;Cerrito;URG;-55.27233;-32.24374
298;Da Rosa B;Tacuarembó;Cerrito;URG;-55.26871;-31.90138
299;Ñandubay F;Tacuarembó;Cerrito;URG;-55.26635;-31.95054
300;Ñandubay E;Tacuarembó;Cerrito;URG;-55.26628;-31.96517
301;Ñandubay G;Tacuarembó;Cerrito;URG;-55.26387;-31.94386
302;La Concesión A;Tacuarembó;Cerrito;URG;-55.26057;-32.27238
303;Caraguatá C;Tacuarembó;Cerrito;URG;-55.25612;-32.23983
304;Ñandubay H;Tacuarembó;Cerrito;URG;-55.25312;-31.94232
305;Caraguatá E;Tacuarembó;Cerrito;URG;-55.25084;-32.24583
306;Caraguatá D;Tacuarembó;Cerrito;URG;-55.24939;-32.23829
307;Ñandubay I;Tacuarembó;Cerrito;URG;-55.24688;-31.94776
308;La Concesión B;Tacuarembó;Cerrito;URG;-55.24535;-32.27292
309;La Concesión C;Tacuarembó;Cerrito;URG;-55.24369;-32.26842
310;Alzogaray A;Tacuarembó;Cerrito;URG;-55.23858;-32.24076
311;La Concesión D;Tacuarembó;Cerrito;URG;-55.23451;-32.27099
312;La Concesión E;Tacuarembó;Cerrito;URG;-55.22647;-32.27326
313;Alzogaray B;Tacuarembó;Cerrito;URG;-55.22455;-32.24257
314;La Concesión F;Tacuarembó;Cerrito;URG;-55.21834;-32.27178
315;Caraguatá I;Tacuarembó;Cerrito;URG;-55.20251;-32.23516
316;El Tala D;Tacuarembó;Cerrito;URG;-55.18563;-32.26991
317;Caraguatá J;Tacuarembó;Cerrito;URG;-55.18023;-32.2363
318;El Tala B;Tacuarembó;Cerrito;URG;-55.17519;-32.25114
319;El Tala C;Tacuarembó;Cerrito;URG;-55.17044;-32.24492
320;El Tala A;Tacuarembó;Cerrito;URG;-55.16227;-32.25168
321;Paso del Sauce;Tacuarembó;Cerrito;URG;-55.15274;-32.2376
322;Cuchilla de Pereira D;Tacuarembó;Cerrito;URG;-55.1348;-32.2035
323;Cuchilla de Pereira A;Tacuarembó;Cerrito;URG;-55.13384;-32.18742
324;Cuchilla de Pereira E;Tacuarembó;Cerrito;URG;-55.13038;-32.20865
325;Pago Lindo D;Tacuarembó;Cerrito;URG;-55.12999;-32.22995
326;Cerro Pereira B;Tacuarembó;Cerrito;URG;-55.12662;-32.28328
327;Cerro de las Crías B;Tacuarembó;Cerrito;URG;-55.12653;-32.23987
328;Cuchilla de Pereira C;Tacuarembó;Cerrito;URG;-55.12615;-32.20288
329;Cuchilla de Pereira B;Tacuarembó;Cerrito;URG;-55.12533;-32.19956
330;Cerro de las Crías C;Tacuarembó;Cerrito;URG;-55.12158;-32.2473
331;Pago Lindo B;Tacuarembó;Cerrito;URG;-55.12099;-32.22087
332;Cerro Pereira A;Tacuarembó;Cerrito;URG;-55.11813;-32.29277
333;Pago Lindo A;Tacuarembó;Cerrito;URG;-55.116;-32.22681
334;Cerro de las Crías A;Tacuarembó;Cerrito;URG;-55.11504;-32.23657
335;Pago Lindo C;Tacuarembó;Cerrito;URG;-55.10909;-32.2202
336;Los Indios A;Rocha;Cerrito;URG;-53.71369;-33.8986
337;CG14E01;Rocha;Cerrito;URG;-53.71223;-33.74312
338;CH2E01;Rocha;Cerrito;URG;-53.64087;-33.73599
3027;RS-RG-21;Rio Grande;Cerrito;RS;-52.476115;-32.103422
3028;RS-RG-48;Rio Grande;Cerrito;RS;-52.268983;-31.825365
3029;Fazenda Pesqueiro NPHC 13;Camaquã;Cerrito;RS;-51.778409;-30.922241
3030;Fazenda Pesqueiro NPHC 14;Camaquã;Cerrito;RS;-51.777107;-30.921618
3031;RS-272: Roni da Costa Kisner;Camaquã;Cerrito;RS;-51.708239;-30.919992
3032;RS-271 B: Fazenda da Vigia 2;Camaquã;Cerrito;RS;-51.701921;-30.933281
3033;RS-273: Fazenda da Capoeira;Camaquã;Cerrito;RS;-51.685229;-30.970518
3034;RS-271 A: Fazenda da Vigia 1 (1º);Camaquã;Cerrito;RS;-51.680488;-30.922144
3035;Lagoa do Fragata 06;Capão do Leão;Cerrito;RS;-52.40297083;-31.80621083
3036;Lagoa do Fragata 1;Capão do Leão;Cerrito;RS;-52.39673067;-31.80359123
3037;Lagoa do Fragata 05;Capão do Leão;Cerrito;RS;-52.39577107;-31.80370099
3038;PSGLF-1;Capão do Leão;Cerrito;RS;-52.39280177;-31.80219507
3039;Lagoa do Fragata 03;Capão do Leão;Cerrito;RS;-52.39273752;-31.80216458
3040;Lagoa do Fragata 2;Capão do Leão;Cerrito;RS;-52.38938402;-31.79971146
3041;RS-MSG-112 - CARLOS OSCAR BORGES DOS SANTOS;Chuí;Cerrito;RS;-53.44141466;-33.63376501
3042;RS-MSG-097 MARILIA ANSELMI CORREA;Chuí;Cerrito;RS;-53.43112731;-33.72130815
3043;RS-MSG-098 MARILIA ANSELMI CORREA II;Chuí;Cerrito;RS;-53.42848343;-33.72397489
3044;RS-MSG-099 MARILIA ANSELMI CORREA III;Chuí;Cerrito;RS;-53.42697658;-33.72679053
3045;RS-MSG-111 ARROIO CHUi;Chuí;Cerrito;RS;-53.41328478;-33.65780503
3046;RS-260: Granja Emilia;Cristal do Sul;Cerrito;RS;-51.8787;-30.925181
3047;RS-VVM-001;Dilermando de Aguiar;Cerrito;RS;-54.11334308;-29.83097905
3048;Stela Rodrigues 2;Dom Pedrito;Cerrito;RS;-54.34333192;-31.18108615
3049;RS-IBI-048;Itaqui;Cerrito;RS;-56.06504438;-29.32432781
3050;Jose Pereira Leandro;Mostardas;Cerrito;RS;-50.8175;-30.92444444
3051;Valverde 4;Pelotas;Cerrito;RS;-52.24122192;-31.77908123
3052;Valverde 1;Pelotas;Cerrito;RS;-52.23964613;-31.78049486
3053;Valverde 15;Pelotas;Cerrito;RS;-52.23635217;-31.77660268
3054;Valverde 3;Pelotas;Cerrito;RS;-52.23508223;-31.77560463
3055;Valverde 6;Pelotas;Cerrito;RS;-52.23503093;-31.78048558
3056;Valverde 11;Pelotas;Cerrito;RS;-52.23424467;-31.78410167
3057;Valverde 12;Pelotas;Cerrito;RS;-52.23366279;-31.78402612
3058;Valverde 10;Pelotas;Cerrito;RS;-52.23289187;-31.78562131
3059;Valverde 13;Pelotas;Cerrito;RS;-52.23090961;-31.77869419
3060;Valverde 8;Pelotas;Cerrito;RS;-52.23057265;-31.78514758
3061;Valverde 9;Pelotas;Cerrito;RS;-52.23023801;-31.78460052
3062;Valverde 16;Pelotas;Cerrito;RS;-52.22867711;-31.78396607
3063;Sitio do Areal 1;Quaraí;Cerrito;RS;-56.2230338;-30.45960065
3064;RS-MSG-117;Rio Grande;Cerrito;RS;-52.57967577;-32.5209574
3065;Paulina Potanova;Rio Grande;Cerrito;RS;-52.5;-32.5
3066;RS-MSG-116;Rio Grande;Cerrito;RS;-52.34701948;-31.93577787
3067;RS-MSG-115;Rio Grande;Cerrito;RS;-52.34086917;-31.99590323
